Clasificación,ID,Nombre,NIT,,
INSTITUCIONES DESCENTRALIZADAS,51972,CDE COMPLEJO EDUCATIVO INGENIERO GUILLERMO BORJA NATHAN,6022102971030,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,50474,CDE COMPLEJO EDUCATIVO ING RODOLFO ENRIQUE VARELA MANZANO,6140409971030,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,53663,CDE COMPLEJO EDUCATIVO JORGE LARDE,6131402971060,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,55415,CDE COMPLEJO EDUCATIVO JOSE PANTOJA H,14081402971056,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,55080,CDE COMPLEJO EDUCATIVO JUAN ERNESTO DE BEDOUT,5150806011010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,55081,CDE COMPLEJO EDUCATIVO LEANDRO MARIA GUARDADO,4021706981014,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,91029,CDE COMPLEJO EDUCATIVO LOTIFICACION COMALAPA,8133007141016,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54839,CDE COMPLEJO EDUCATIVO MANUEL JOSE ARCE,6111402971019,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,73452,CDE COMPLEJO EDUCATIVO MARCELINO GARCIA FLAMENCO TOROLA,13242802971012,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,55710,CDE COMPLEJO EDUCATIVO MARIA MENDOZA DE BARATA,3052802971029,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,55082,CDE COMPLEJO EDUCATIVO MARISOL BOLAÑOS DE RIVAS,5130402991010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,52803,CDE COMPLEJO EDUCATIVO NACIONES UNIDAS,13022802971012,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,50475,CDE COMPLEJO EDUCATIVO OFELIA HERRERA,12170703971138,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,50476,CDE COMPLEJO EDUCATIVO PEDRO F CANTOR,6141402971279,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,53664,CDE COMPLEJO EDUCATIVO PEDRO PABLO CASTILLO,10122802971016,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,22,CDE COMPLEJO EDUCATIVO PROFESOR CARLOS LOBATO,8210703971028,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,49158,CDE COMPLEJO EDUCATIVO PROFESOR FELIPE HUEZO CORDOVA,8100703971036,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,5981,CDE COMPLEJO EDUCATIVO PROFESOR MARTIN ROMEO MONTERROSA RODRIGUEZ,2101403971012,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,52270,CDE COMPLEJO EDUCATIVO PROFESOR PABLO SORIANO URQUILLA,6142802971517,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,72135,CDE COMPLEJO EDUCATIVO PROFESOR RAUL MORENO CANTON HUISQUIL,14040111911034,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,87341,CDE COMPLEJO EDUCATIVO PROFESOR REYNALDO PADILLA,8220712011016,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54109,CDE COMPLEJO EDUCATIVO PROFESOR VIDAL UMANZOR,14031402971024,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,68804,CDE COMPLEJO EDUCATIVO PROF. JOSE WALTERESCALVO NUÑEZ,12031402971019,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,61027,CDE COMPLEJO EDUCATIVO RAFAELA SUAREZ,10111402971031,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,59173,CDE  COMPLEJO EDUCATIVO RAFAEL CABRERA,7120309021011,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,78294,CDE COMPLEJO EDUCATIVO REPUBLICA DE CHINA,3031403971018,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,71280,CDE COMPLEJO EDUCATIVO ROMILIA BLANCO VIUDA DE BRIOSO,10113101021014,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92485,CDE COMPLEJO EDUCATIVO SANTIAGO DE LA FRONTERA,6142102971184,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,53665,CDE COMPLEJO EDUCATIVO SOR CECILIA SANTILLANA AHUACTZIN,12171208981018,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,48668,CDE COMPLEJO EDUCATIVO TOMAS CABRERA,6040309991013,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,51010,CDE COMPLEJO EDUCATIVO WALTER A SOUNDY,5112102971028,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,55711,CDE CTRO ESC DOCTOR RANULFO CASTRO,6140111972271,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,22167,CDE CTRO ESC  DR MARIO CALVO MARROQUIN,6142102971516,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54458,CDE CTRO ESCOLAR ANTONIO JOSE CAÑAS,6172102971016,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,46623,CDE CTRO ESCOLAR COLONIA GUAYACAN,6172102971032,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54459,CDE CTRO ESCOLAR FLORINDA B. GONZALEZ,6141403971051,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,5982,CDE CTRO ESCOLAR  THOMAS JEFFERSON,3150703971027,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,91030,CDE DE EDUC PARVULARIA DEL CENTRO DE DESARROLLO INTEGRAL MEDALLA MILAGROSA,6142103971161,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,47816,CDE DE ESCUELA DE EDUCACION PARVULARIA COLONIA CENTRO AMERICA,6140404971067,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,72830,CDE DE LA ESCUELA DE EDUCACION PARVULARIA PROFESORA BERTA ARLINA MOLINA,6021403971030,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,43626,CDE DEL CENTRO EDUCATIVO INSTITUTO NACIONAL SAN LUIS,6171206961016,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,48669,CDE DEL CENTRO ESCOLAR COLONIA SENSUNAPAN,3152802971023,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,47817,CDE DEL CENTRO ESCOLAR DE YUCUAIQUIN,14183006991017,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,77648,CDE DEL CENTRO ESCOLAR GENERAL FRANCISCO MENENDEZ,6142102971869,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,44927,CDE DEL CENTRO ESCOLAR ING VICTOR JOSE BATARSE,12172102971257,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,52271,CDE DEL CENTRO ESCOLAR MEARDI,11022201971018,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,47818,CDE DEL COMPLEJO EDUCATIVO CAPITAN GENERAL GERARDO BARRIOS,6140111971283,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,56557,CDE DEL COMPLEJO EDUCATIVO DE BOLIVAR,14021403971014,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,21395,CDE DEL INSTITUTO NACIONAL DE ANTIGUO CUSCATLAN,5011503961016,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,44928,CDE DEL INSTITUTO NACIONAL DE EL CARMEN,14051503961012,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,48415,CDE DEL INSTITUTO NACIONAL DE EL SAUCE,14061503961018,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,48416,CDE DEL INSTITUTO NACIONAL DE SAN JORGE,12151206961019,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,44316,CDE DEL INSTITUTO NACIONAL DE SOYAPANGO,6171206961024,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,47104,CDE DEL INSTITUTO NACIONAL DE ULUAZAPA,12201206961016,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,64810,CDE DEL INSTITUTO NACIONAL DE ZARAGOZA,6141206961036,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,5984,CDE DEL INSTITUTO NACIONAL DR FRANCISCO MARTINEZ SUAREZ,4071503961015,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,45243,CDE DEL INSTITUTO NACIONAL SAN FRANCISCO LEMPA,4230807831011,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,59751,CDE DEL INSTITUTO NACIONAL SAN PEDRO PERULAPAN,7101206961011,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,21837,CDE DEL INSTITUTO NACIONAL TECNICO INDUSTRIAL,6141503961070,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,5983,CDE DEL INST NAC GRAL JAIME ABDUL       GUTIERREZ,3151503961015,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,45957,CDE DEL INST NAC JOHN F KENNEDY,12181503961016,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,48909,CDE DIRECTIVO ESCOLAR INSTITUTO NACIONALFRANCISCO GAVIDIA,12171107011018,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,23,CDE DOLORES CASTELLLANOS,6142103971153,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,68346,CDE EL CENTRO ESCOLAR CANTON LOS PATOS,14042102971032,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,86281,CDE EL CENTRO GUSTAVO VIDES VALDES,5032102971032,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,51218,CDE EL COMPLEJO EDUCATIVO CTON STA CLARA,14121206961010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,68347,CDE EL COMPLEJO EDUCATIVO JOSE MARTI,5112802971070,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,73231,CDE EL COMPLEJO EDUCATIVO REPUBLICA DEL BRASIL,6141403971299,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,52539,CDE EL INSTITUTO NACIONAL DANIEL ARIAS,14121206961028,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92486,CDE ESC DE EDUC PARV DE LA SALA CUNA BRAULIO SANDOVAL,6141403971230,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92487,CDE ESC. DE EDUC PARV DR. HUMBERTO ROMERO ALVERGUE,3160703971014,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,56259,CDE ESC DE EDUC PARV MARIA SALAZAR VDA  DE MAGAÑA,6142102971788,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,55995,CDE ESC DE EDUC PARV SANTA ROSA DE LIMA,14161402971050,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92753,CDE ESCUELA DE EDUACACION PARVULARIA DE SAN SEBASTIAN,10092302011010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92488,CDE ESCUELA DE EDUACION PARVULARIA DOCTOR MIGUEL EDUARDO APARICIO JULE,8190202991010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,84910,CDE ESCUELA DE EDUCACION ESPECIAL DE CHALATENANGO,4071402971052,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,84911,CDE ESCUELA DE EDUCACION ESPECIAL DE ILOBASCO,9032102971061,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,68805,CDE ESCUELA DE EDUCACION ESPECIAL DEL BARRIO SAN JACINTO,6142103971129,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,72831,CDE ESCUELA DE EDUCACION ESPECIAL DE MEJICANOS,6081804971019,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,72559,CDE ESCUELA DE EDUCACION ESPECIAL DE ZACATECOLUCA,8212102971058,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,93160,CDE ESCUELA DE EDUCACION ESPECIAL GENERAL ADOLFO O BLANDON,6140703971340,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,85377,CDE ESCUELA DE EDUCACION ESPECIAL LICENCIADA ELDA OFELIA CAMPOS DE CASTELLON,12170703971090,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,50477,CDE ESCUELA DE EDUCACION PARV DOLORES DEBRITO,6142802971479,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,76114,CDE ESCUELA DE EDUCACION PARVULARIA ALBERTO MASFERRER,6042102971015,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,50478,CDE ESCUELA DE EDUCACION PARVULARIA AMATEPEC,6140703971189,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,47819,CDE ESCUELA DE EDUCACION PARVULARIA ARMENIA,6142102971583,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92490,CDE ESCUELA DE EDUCACION PARVULARIA CANTON EL ESPINO,6140111972212,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92491,CDE ESCUELA DE EDUCACION PARVULARIA CANTON EL JUTE,5090703971013,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,85378,CDE ESCUELA DE EDUCACION PARVULARIA CANTON LOURDES,5030111971026,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,48417,CDE ESCUELA DE EDUCACION PARVULARIA CENTRO URBANO MONSERRAT,6142802971720,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,47679,CDE ESCUELA DE EDUCACION PARVULARIA COL LAS BRISAS,6171403971015,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92946,CDE ESCUELA DE EDUCACION PARVULARIA COLONIA GUADALUPE,6172908971016,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,53666,CDE ESCUELA DE EDUCACION PARVULARIA COLONIA LA PRESITA,12170801981028,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,93161,CDE ESCUELA DE EDUCACION PARVULARIA COLONIA MONSERRAT,6141402971325,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,86542,CDE ESCUELA DE EDUCACION  PARVULARIA COLONIA QUEZALTEPEC,5110111971020,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,58855,CDE ESCUELA DE EDUCACION PARVULARIA COLONIA RENSON IRCA,6141804971135,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,80205,CDE ESCUELA DE EDUCACION PARVULARIA COLONIA SAN BENITO,11230309661025,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92492,CDE ESCUELA DE EDUCACION PARVULARIA DE CORINTO,13032802971026,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,55996,CDE ESCUELA DE EDUCACION PARVULARIA DE JIQUILISCO,11082102971076,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54427,CDE  ESCUELA DE EDUCACION PARVULARIA DE JUCUAPA,11091302961015,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,82660,CDE ESCUELA DE EDUCACION PARVULARIA DE LA LIBERTAD,5092802971052,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,57811,CDE ESCUELA DE EDUCACION PARVULARIA     DE NUEVA ESPARTA,14111402971010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,55416,CDE ESCUELA DE EDUCACION PARVULARIA DE PUERTO EL TRIUNFO,11140111971011,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,50249,CDE ESCUELA DE EDUCACION PARVULARIA DE  SAN JULIAN,6140606971107,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92493,CDE ESCUELA DE EDUCACION PARVULARIA DE SANTIAGO TEXACUANGOS,6152102971015,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,48158,CDE ESCUELA DE EDUCACION PARVULARIA DE SOYAPANGO,6172102971091,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,61767,CDE ESCUELA DE EDUCACION PARVULARIA DE SOYAPANGO,6172102971024,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54840,CDE ESCUELA DE EDUCACION PARVULARIA DE USULUTAN,11232802971010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,88278,CDE ESCUELA DE EDUCACION PARVULARIA DE ZARAGOZA,5220703971014,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92494,CDE ESCUELA DE EDUCACION PARVULARIA DOCTOR MIGUEL TOMAS MOLINA,8212802971105,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,48159,CDE ESCUELA DE EDUCACION PARVULARIA DR FEDERICO VIDES,6140111971569,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92495,CDE ESCUELA DE EDUCACION PARVULARIA DR REYNALDO GALINDO POHL,7022802971132,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,91031,CDE ESCUELA DE EDUCACION PARVULARIA DULCE NOMBRE DE MARIA,4081402971015,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54110,CDE ESCUELA DE EDUCACION PARVULARIA FEDERICO EVERARDO NOLTENIUS,11021102971018,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,58521,CDE ESCUELA DE EDUCACION PARVULARIA     FEDERICO FROEBEL,12051402971036,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54460,CDE ESCUELA DE EDUCACION PARVULARIA GABRIELA MISTRAL,6141402971260,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,77032,CDE ESCUELA DE EDUCACION PARVULARIA HUGO LINDO,6142802971274,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,48418,CDE ESCUELA DE EDUCACION PARVULARIA IZALCO,3062102971015,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,50479,CDE ESCUELA DE EDUCACION PARVULARIA JARDINES DE LA SABANA,5112802971045,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92496,CDE ESCUELA DE EDUCACION PARVULARIA JOSE CECILIO DEL VALLE,6140111972280,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,44929,CDE ESCUELA DE EDUCACION PARVULARIA JOSE MARIA SAN MARTIN,5110703971014,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,64811,CDE ESCUELA DE EDUCACION PARVULARIA JOSE MISAEL RAMOS,9060703971011,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,70465,CDE ESCUELA DE EDUCACION PARVULARIA MARGARITA OVIEDO DE VENUTOLO,6141402971180,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92497,CDE ESCUELA DE EDUCACION PARVULARIA MARIA BEDOYA AGUILAR,7022802971078,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,61028,CDE ESCUELA DE EDUCACION PARVULARIA     MARIA LUISA MARCIA,14082102971018,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,85379,CDE ESCUELA DE EDUCACION PARVULARIA MARIA REINA DE LA PAZ,3150206981035,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,46624,CDE ESCUELA DE EDUCACION PARVULARIA MARTA CARBONEL DE QUITEÑO,6141403971108,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,50480,CDE ESCUELA DE EDUCACION PARVULARIA NUEVA CONCEPCION,4162102971080,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,53667,CDE ESCUELA DE EDUCACION PARVULARIA NUEVA GUADALUPE,12102102971020,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,48419,CDE ESCUELA DE EDUCACION PARVULARIA OVIDIO DECROLY,6142102971338,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,61463,CDE ESCUELA DE EDUCACION PARVULARIA POPOTLAN,6023003011013,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,53668,CDE ESCUELA DE EDUCACION PARVULARIA PROFCORDELIA AVALOS DE LABOR,6140111972018,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54461,CDE ESCUELA DE EDUCACION PARVULARIA PROFESORA LUISA MORAN CASTRO,6142002011078,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,68806,CDE ESCUELA DE EDUCACION PARVULARIA PROFESORA MAGOTH TULA DE MORAN,6132010981013,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,94702,CDE ESCUELA DE EDUCACION PARVULARIA PROFESORA RAFAELA ADELINA FIGUEROA DE PACHECO,6082102971033,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92498,CDE ESCUELA DE EDUCACION PARVULARIA PROF MARIA EMMA CASTRO DE CHIQUILLO,6060111971026,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92499,CDE ESCUELA DE EDUCACION PARVULARIA PROF MIRIAM NORA MARTINEZ DE PEREZ,7110111971019,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54111,CDE ESCUELA DE EDUCACION PARVULARIA ROSAURA ZAPATA,6142102971672,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,81612,CDE ESCUELA DE EDUCACION PARVULARIA SAN FRANCISCO GOTERA,13192802971023,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54112,CDE ESCUELA DE EDUCACION PARVULARIA SAN MARCOS,6121008011013,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,75645,CDE ESCUELA DE EDUCACION PARVULARIA TONACATEPEQUE,6181402971025,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92947,CDE ESCUELA DE EDUCACION PARVULARIA URBANIZACION SANTA TERESA DE SAN MARTIN,6131402971052,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,47105,CDE ESCUELA DE EDUCACION PARVULARIA ZACAMIL,6141403971094,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92489,CDE ESCUELA DE EDUC. PARV. DE GUALOCOCTI,13082202011018,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,24,CDE ESCUELA PARV GRACIELA FLORES VIUDA  DE GRIMALDI,12172102971028,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,92021,CDE ESCUELA PARVULARIA MARTHA CARBONEL DE QUITEÑO,10010703971010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54841,CDE ESCUELA PARVULARIA NACIONAL BARRIO EL MOLINO,11230703971013,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,21396,CDE EUMU PBRO FERNANDO H SAN GERMAN,6141104971053,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54113,CDE FRANCISCO GAVIDIA,5030111971034,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,44930,CDE INS NAC CONCEPCION BATRES,11041503961016,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,57812,CDE INSTITUTO NAC DE SAN SIMON,13213005961010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,54117,CDE INSTITUTO NACIONAL 14 DE JULIO DE 1875,13191503961015,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,51973,CDE INSTITUTO NACIONAL ALBERT CAMUS,6141206961133,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,57813,CDE INSTITUTO NACIONAL ANAMOROS,14011206961010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,73065,CDE INSTITUTO NACIONAL AUGUSTO CESAR ROMERO,8161206961018,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,43629,CDE INSTITUTO NACIONAL BERTHA FIDELIA CAÑAS,6121206961019,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,51011,CDE INSTITUTO NACIONAL CANTON LAS PILAS,4251003031010,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,53669,CDE INSTITUTO NACIONAL CANTON LOURDES,5031206961016,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,53670,CDE INSTITUTO NACIONAL CANTON TIERRA BLANCA,11081206961025,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,48160,CDE INSTITUTO NACIONAL CASERIO EL COYOLITO CANTON QUITAZOL,4331206961024,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,50784,CDE INSTITUTO NACIONAL COLONIA VALLE DELSOL,6022602031018,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,25,CDE INSTITUTO NACIONAL CORNELIO AZENON SIERRA,1031503961012,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,46625,CDE INSTITUTO NACIONAL CRISTOBAL IGLESIAS,9071911981014,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,46868,CDE INSTITUTO NACIONAL DE AGUILARES,6011206961019,3,MINISTERIO DE EDUCACION
INSTITUCIONES DESCENTRALIZADAS,50382,CDE INSTITUTO NACIONAL DE APASTEPEQUE,10011206961015,3,MINISTERIO DE EDUCACION
